ags	source_page	source_row	field	printed_percentage	method
01058047	70	19	number_voters	80.3	ocr
01058047	70	19	invalid_votes	0.3	visual
01058047	71	19	spd	39.9	ocr
01058047	71	19	fdp	1.2	ocr
01058047	71	19	ssw	2.1	ocr
01058047	71	19	gruene	3.7	ocr
01058048	70	20	without_certificate	96.0	ocr
01058048	70	20	with_certificate	4.0	ocr
01058048	70	20	number_voters	87.6	ocr
01058048	71	20	spd	23.2	ocr
01058048	71	20	fdp	1.3	ocr
01058048	71	20	gruene	1.9	ocr
01058049	70	21	without_certificate	94.7	ocr
01058049	70	21	with_certificate	5.3	ocr
01058049	70	21	number_voters	78.4	ocr
01058049	70	21	invalid_votes	0.2	ocr
01058049	71	21	spd	38.8	ocr
01058049	71	21	fdp	2.1	ocr
01058049	71	21	ssw	0.2	ocr
01058049	71	21	gruene	2.4	ocr
01058049	71	21	fp	0.1	ocr
01058050	70	22	without_certificate	90.8	ocr
01058050	70	22	with_certificate	9.2	ocr
01058050	70	22	number_voters	77.9	ocr
01058050	70	22	invalid_votes	0.5	ocr
01058050	71	22	spd	39.4	ocr
01058050	71	22	fdp	4.0	ocr
01058050	71	22	gruene	3.3	ocr
01058051	70	23	without_certificate	91.7	ocr
01058051	70	23	with_certificate	8.3	ocr
01058051	70	23	number_voters	80.9	ocr
01058051	70	23	invalid_votes	0.1	ocr
01058051	71	23	fdp	2.4	ocr
01058051	71	23	ssw	0.2	ocr
01058051	71	23	gruene	3.0	ocr
01058051	71	23	fp	0.2	ocr
01058052	70	24	without_certificate	90.2	ocr
01058052	70	24	with_certificate	9.8	ocr
01058052	70	24	number_voters	79.3	ocr
01058052	70	24	invalid_votes	0.2	ocr
01058052	71	24	ssw	3.0	ocr
01058052	71	24	gruene	2.3	ocr
01058053	70	25	without_certificate	92.2	ocr
01058053	70	25	with_certificate	7.8	ocr
01058053	70	25	number_voters	81.8	ocr
01058053	70	25	invalid_votes	0.3	ocr
01058053	71	25	cdu	44.4	ocr
01058053	71	25	fdp	2.5	ocr
01058053	71	25	gruene	2.6	ocr
01058054	72	1	without_certificate	93.6	ocr
01058054	72	1	with_certificate	6.4	ocr
01058054	72	1	number_voters	78.8	ocr
01058054	73	1	spd	47.1	ocr
01058054	73	1	fdp	1.7	ocr
01058054	73	1	ssw	1.1	ocr
01058054	73	1	gruene	2.4	ocr
01058055	72	2	without_certificate	97.3	ocr
01058055	72	2	with_certificate	2.7	ocr
01058055	72	2	number_voters	89.2	visual
01058055	73	2	spd	6.1	ocr
01058055	73	2	gruene	3.0	ocr
01058056	72	3	without_certificate	94.7	ocr
01058056	72	3	with_certificate	5.3	ocr
01058056	73	3	spd	16.4	ocr
01058057	72	4	without_certificate	94.2	ocr
01058057	72	4	with_certificate	5.8	ocr
01058057	72	4	number_voters	83.9	ocr
01058057	73	4	spd	39.7	ocr
01058057	73	4	fdp	4.0	ocr
01058057	73	4	ssw	4.3	ocr
01058057	73	4	gruene	2.5	ocr
01058058	72	5	without_certificate	91.1	ocr
01058058	72	5	with_certificate	8.9	ocr
01058058	72	5	number_voters	79.3	ocr
01058058	72	5	invalid_votes	0.3	ocr
01058058	73	5	spd	44.2	ocr
01058058	73	5	fdp	2.6	ocr
01058058	73	5	ssw	0.6	ocr
01058058	73	5	dgl	0.1	ocr
01058058	73	5	gruene	2.0	ocr
01058059	72	6	without_certificate	95.9	ocr
01058059	72	6	with_certificate	4.1	ocr
01058059	72	6	number_voters	71.4	ocr
01058059	72	6	invalid_votes	0.4	visual
01058059	73	6	spd	24.1	ocr
01058059	73	6	fdp	2.4	ocr
01058059	73	6	gruene	2.6	ocr
01058061	72	7	without_certificate	92.1	ocr
01058061	72	7	with_certificate	7.9	ocr
01058061	72	7	number_voters	84.9	ocr
01058061	73	7	spd	26.7	ocr
01058061	73	7	fdp	1.2	ocr
01058061	73	7	dkp	0.3	visual
01058061	73	7	gruene	2.1	ocr
01058062	72	8	without_certificate	92.5	ocr
01058062	72	8	with_certificate	7.5	ocr
01058062	72	8	number_voters	80.1	ocr
01058062	73	8	spd	25.6	ocr
01058062	73	8	fdp	3.1	ocr
01058062	73	8	gruene	1.6	ocr
01058063	72	9	without_certificate	95.8	ocr
01058063	72	9	with_certificate	4.2	ocr
01058063	72	9	number_voters	75.2	ocr
01058063	73	9	spd	41.1	ocr
01058063	73	9	fdp	3.2	ocr
01058063	73	9	gruene	3.2	ocr
01058064	72	10	without_certificate	92.7	ocr
01058064	72	10	with_certificate	7.3	ocr
01058064	72	10	number_voters	79.4	ocr
01058064	73	10	spd	21.6	ocr
01058064	73	10	fdp	1.6	ocr
01058064	73	10	dkp	1.1	ocr
01058064	73	10	gruene	2.7	ocr
01058065	72	11	without_certificate	94.0	ocr
01058065	72	11	with_certificate	6.0	ocr
01058065	73	11	ssw	0.5	ocr
01058065	73	11	gruene	5.6	ocr
01058066	72	12	without_certificate	91.0	ocr
01058066	72	12	with_certificate	9.0	ocr
01058066	72	12	number_voters	81.9	ocr
01058066	72	12	invalid_votes	0.2	visual
01058066	73	12	spd	42.0	ocr
01058066	73	12	fdp	4.1	ocr
01058066	73	12	ssw	1.5	ocr
01058066	73	12	dkp	0.2	ocr
01058066	73	12	gruene	3.8	ocr
01058067	72	13	without_certificate	82.7	ocr
01058067	72	13	with_certificate	17.3	ocr
01058067	72	13	number_voters	68.6	ocr
01058067	72	13	invalid_votes	0.4	visual
01058067	73	13	fdp	3.7	ocr
01058067	73	13	ssw	1.9	ocr
01058067	73	13	gruene	3.0	ocr
01058068	72	14	without_certificate	95.7	ocr
01058068	72	14	with_certificate	4.3	ocr
01058068	73	14	spd	25.2	ocr
01058068	73	14	fdp	1.1	ocr
01058068	73	14	gruene	1.8	ocr
01058069	72	15	without_certificate	93.4	ocr
01058069	72	15	with_certificate	6.6	ocr
01058069	72	15	number_voters	83.3	visual
01058069	72	15	invalid_votes	0.9	visual
01058069	73	15	spd	35.4	ocr
01058069	73	15	fdp	2.4	ocr
01058069	73	15	ssw	0.5	visual
01058070	72	16	without_certificate	94.0	visual
01058070	72	16	with_certificate	6.0	ocr
01058070	73	16	spd	37.4	ocr
01058070	73	16	fdp	1.9	ocr
01058070	73	16	ssw	0.4	visual
01058070	73	16	gruene	2.5	ocr
01058071	72	17	without_certificate	96.6	ocr
01058071	72	17	with_certificate	3.4	ocr
01058071	72	17	number_voters	86.3	ocr
01058071	72	17	invalid_votes	0.4	ocr
01058071	73	17	spd	29.6	ocr
01058071	73	17	fdp	0.4	ocr
01058071	73	17	gruene	0.4	ocr
01058072	72	18	without_certificate	89.5	ocr
01058072	72	18	with_certificate	10.5	ocr
01058072	72	18	number_voters	75.0	ocr
01058072	72	18	invalid_votes	0.3	ocr
01058072	73	18	spd	38.2	ocr
01058072	73	18	fdp	1.6	ocr
01058072	73	18	gruene	1.9	ocr
01058073	72	19	without_certificate	95.5	ocr
01058073	72	19	with_certificate	4.5	ocr
01058073	72	19	number_voters	89.3	visual
01058073	73	19	spd	22.8	ocr
01058073	73	19	fdp	1.3	ocr
01058073	73	19	gruene	5.7	ocr
01058074	72	20	without_certificate	99.2	ocr
01058074	72	20	number_voters	81.5	ocr
01058074	72	20	invalid_votes	0.9	visual
01058074	73	20	spd	20.0	visual
01058074	73	20	fdp	1.9	ocr
01058074	73	20	dkp	1.0	ocr
01058074	73	20	gruene	1.9	ocr
01058075	72	21	without_certificate	95.0	ocr
01058075	73	21	spd	15.6	ocr
01058075	73	21	ssw	3.1	ocr
01058076	72	22	without_certificate	95.3	ocr
01058076	72	22	with_certificate	4.7	ocr
01058076	72	22	number_voters	87.9	ocr
01058077	72	23	without_certificate	89.9	visual
01058077	72	23	number_voters	77.0	visual
01058077	73	23	spd	36.3	ocr
01058077	73	23	fdp	2.7	ocr
01058077	73	23	ssw	0.3	ocr
01058078	72	24	without_certificate	94.0	ocr
01058078	72	24	with_certificate	6.0	ocr
01058078	72	24	number_voters	82.2	ocr
01058078	73	24	spd	38.4	ocr
01058078	73	24	fdp	1.3	ocr
01058078	73	24	ssw	1.3	ocr
01058078	73	24	gruene	1.6	ocr
01058080	72	25	without_certificate	95.0	ocr
01058080	72	25	with_certificate	5.0	ocr
01058080	72	25	number_voters	82.4	ocr
01058080	73	25	spd	36.5	ocr
01058080	73	25	fdp	2.8	ocr
01058080	73	25	ssw	0.5	ocr
01058080	73	25	dkp	0.2	ocr
01058080	73	25	gruene	1.9	ocr
01058081	74	1	without_certificate	94.5	ocr
01058081	74	1	with_certificate	5.5	ocr
01058081	74	1	number_voters	85.7	ocr
01058081	75	1	spd	29.6	ocr
01058081	75	1	fdp	4.8	ocr
01058081	75	1	ssw	1.6	ocr
01058081	75	1	dkp	0.5	ocr
01058081	75	1	gruene	5.9	ocr
01058082	74	2	without_certificate	89.8	ocr
01058082	74	2	with_certificate	10.2	ocr
01058082	74	2	number_voters	74.7	ocr
01058082	74	2	invalid_votes	0.2	ocr
01058082	75	2	spd	38.5	ocr
01058082	75	2	fdp	1.7	ocr
01058082	75	2	ssw	1.3	ocr
01058082	75	2	dkp	0.4	ocr
01058082	75	2	gruene	1.5	ocr
01058083	74	3	without_certificate	90.9	ocr
01058083	74	3	with_certificate	9.1	ocr
01058083	75	3	spd	21.7	ocr
01058083	75	3	ssw	1.9	ocr
01058083	75	3	gruene	5.7	ocr
01058084	74	4	with_certificate	5.0	ocr
01058084	74	4	number_voters	86.2	ocr
01058084	75	4	spd	14.1	ocr
01058084	75	4	fdp	3.2	ocr
01058084	75	4	ssw	1.3	ocr
01058084	75	4	gruene	1.9	ocr
01058085	74	5	without_certificate	96.7	ocr
01058085	74	5	with_certificate	3.3	ocr
01058085	74	5	number_voters	83.0	visual
01058085	74	5	invalid_votes	0.7	visual
01058085	75	5	spd	30.7	ocr
01058085	75	5	fdp	2.0	ocr
01058085	75	5	gruene	5.3	ocr
01058086	74	6	without_certificate	93.1	ocr
01058086	74	6	with_certificate	6.9	ocr
01058086	74	6	number_voters	77.9	ocr
01058086	74	6	invalid_votes	0.2	ocr
01058086	75	6	spd	38.1	ocr
01058086	75	6	fdp	2.5	ocr
01058086	75	6	ssw	0.3	ocr
01058086	75	6	gruene	2.3	ocr
01058087	74	7	without_certificate	93.5	ocr
01058087	74	7	with_certificate	6.5	ocr
01058087	74	7	number_voters	78.5	ocr
01058087	74	7	invalid_votes	0.5	ocr
01058087	75	7	spd	44.5	ocr
01058087	75	7	fdp	0.5	ocr
01058087	75	7	ssw	4.3	ocr
01058087	75	7	gruene	2.1	ocr
01058088	74	8	without_certificate	97.5	ocr
01058088	74	8	with_certificate	2.5	ocr
01058088	74	8	number_voters	88.3	ocr
01058088	75	8	spd	35.8	ocr
01058088	75	8	fdp	0.9	ocr
01058088	75	8	ssw	3.8	ocr
01058089	74	9	without_certificate	99.2	ocr
01058089	74	9	with_certificate	0.8	ocr
01058089	75	9	spd	20.4	visual
01058089	75	9	fdp	0.9	ocr
01058089	75	9	ssw	1.9	ocr
01058090	74	10	without_certificate	92.1	ocr
01058090	74	10	with_certificate	7.9	ocr
01058090	74	10	number_voters	78.9	ocr
01058090	74	10	invalid_votes	0.3	ocr
01058090	75	10	spd	30.2	ocr
01058090	75	10	fdp	3.7	ocr
01058090	75	10	ssw	4.0	ocr
01058090	75	10	gruene	1.4	ocr
01058091	74	11	without_certificate	94.4	ocr
01058091	74	11	with_certificate	5.6	ocr
01058091	74	11	number_voters	80.3	ocr
01058091	74	11	invalid_votes	0.4	ocr
01058091	75	11	spd	33.6	ocr
01058091	75	11	fdp	2.0	ocr
01058091	75	11	ssw	0.4	ocr
01058091	75	11	gruene	1.2	ocr
01058092	74	12	without_certificate	86.8	visual
01058092	74	12	with_certificate	13.2	ocr
01058092	74	12	number_voters	79.0	ocr
01058092	74	12	invalid_votes	0.2	ocr
01058092	75	12	spd	39.4	ocr
01058092	75	12	fdp	3.2	ocr
01058092	75	12	ssw	0.4	ocr
01058092	75	12	dkp	0.1	ocr
01058092	75	12	gruene	3.2	ocr
01058092	75	12	fp	0.2	ocr
01058093	74	13	without_certificate	91.9	ocr
01058093	74	13	with_certificate	8.1	ocr
01058093	74	13	number_voters	76.4	ocr
01058093	75	13	spd	37.9	ocr
01058093	75	13	fdp	1.3	ocr
01058093	75	13	ssw	0.3	ocr
01058093	75	13	dgl	0.3	ocr
01058093	75	13	gruene	6.8	ocr
01058094	74	14	without_certificate	92.8	ocr
01058094	74	14	with_certificate	7.2	ocr
01058094	74	14	number_voters	81.9	visual
01058094	74	14	invalid_votes	0.4	ocr
01058094	75	14	spd	40.6	ocr
01058094	75	14	fdp	1.6	ocr
01058094	75	14	ssw	0.3	ocr
01058094	75	14	dgl	0.1	ocr
01058094	75	14	gruene	3.1	ocr
01058094	75	14	fp	0.1	ocr
01058096	74	15	without_certificate	94.1	ocr
01058096	74	15	with_certificate	5.9	ocr
01058096	74	15	number_voters	82.8	ocr
01058096	74	15	invalid_votes	0.5	ocr
01058096	75	15	spd	34.5	ocr
01058096	75	15	fdp	1.9	ocr
01058096	75	15	ssw	1.1	ocr
01058096	75	15	dgl	0.1	ocr
01058096	75	15	gruene	2.3	ocr
01058097	74	16	without_certificate	92.9	ocr
01058097	74	16	with_certificate	7.1	ocr
01058097	74	16	invalid_votes	0.4	ocr
01058097	75	16	spd	28.6	ocr
01058097	75	16	fdp	0.8	ocr
01058097	75	16	gruene	1.5	ocr
01058098	74	17	without_certificate	91.6	ocr
01058098	74	17	with_certificate	8.4	ocr
01058098	74	17	number_voters	75.4	ocr
01058098	75	17	spd	21.4	ocr
01058098	75	17	fdp	1.6	ocr
01058098	75	17	gruene	1.6	ocr
01058099	74	18	without_certificate	94.4	ocr
01058099	74	18	number_voters	78.2	ocr
01058099	74	18	invalid_votes	0.2	ocr
01058099	75	18	cdu	47.0	ocr
01058099	75	18	fdp	1.9	ocr
01058099	75	18	ssw	1.2	ocr
01058099	75	18	gruene	1.7	ocr
01058100	74	19	without_certificate	91.0	ocr
01058100	74	19	with_certificate	9.0	ocr
01058100	74	19	number_voters	81.0	ocr
01058100	74	19	invalid_votes	0.3	ocr
01058100	75	19	spd	27.7	ocr
01058100	75	19	fdp	0.6	ocr
01058100	75	19	gruene	3.4	ocr
01058101	74	20	without_certificate	95.1	ocr
01058101	74	20	with_certificate	4.9	ocr
01058101	74	20	number_voters	84.9	ocr
01058101	74	20	invalid_votes	0.8	ocr
01058101	75	20	spd	35.0	ocr
01058101	75	20	fdp	1.3	ocr
01058101	75	20	ssw	0.4	ocr
01058101	75	20	dkp	0.4	ocr
01058101	75	20	gruene	2.5	ocr
01058102	74	21	without_certificate	96.0	ocr
01058102	74	21	with_certificate	4.0	ocr
01058102	74	21	number_voters	85.2	ocr
01058102	75	21	spd	44.7	ocr
01058102	75	21	fdp	2.9	ocr
01058102	75	21	ssw	1.5	ocr
01058102	75	21	gruene	2.1	ocr
01058103	74	22	without_certificate	93.1	ocr
01058103	74	22	with_certificate	6.9	ocr
01058103	74	22	number_voters	82.7	ocr
01058103	74	22	invalid_votes	1.0	ocr
01058103	75	22	spd	35.4	ocr
01058103	75	22	fdp	1.1	ocr
01058103	75	22	gruene	3.7	ocr
01058104	74	23	without_certificate	93.7	ocr
01058104	74	23	with_certificate	6.3	ocr
01058104	74	23	number_voters	82.1	ocr
01058104	74	23	invalid_votes	0.5	ocr
01058104	75	23	spd	42.9	ocr
01058104	75	23	fdp	3.7	ocr
01058104	75	23	ssw	0.8	ocr
01058104	75	23	dkp	0.1	ocr
01058104	75	23	dgl	0.3	ocr
01058104	75	23	gruene	1.7	ocr
01058104	75	23	fp	0.1	ocr
01058105	74	24	without_certificate	91.0	ocr
01058105	74	24	with_certificate	9.0	ocr
01058105	74	24	number_voters	78.6	ocr
01058105	74	24	invalid_votes	0.2	ocr
01058105	75	24	spd	43.4	ocr
01058105	75	24	fdp	3.0	ocr
01058105	75	24	dkp	0.2	ocr
01058105	75	24	gruene	3.7	ocr
01058106	74	25	without_certificate	95.5	ocr
01058106	74	25	with_certificate	4.5	ocr
01058106	74	25	number_voters	84.1	ocr
01058106	75	25	spd	22.5	ocr
01058106	75	25	fdp	0.9	ocr
01058106	75	25	gruene	3.6	ocr
01058107	76	1	with_certificate	13.0	ocr
01058107	76	1	number_voters	78.9	ocr
01058107	76	1	invalid_votes	0.1	ocr
01058107	77	1	spd	32.0	ocr
01058107	77	1	fdp	4.0	ocr
01058107	77	1	gruene	3.5	ocr
01058108	76	2	without_certificate	93.9	ocr
01058108	76	2	with_certificate	6.1	ocr
01058108	76	2	number_voters	83.7	ocr
01058108	77	2	spd	32.1	ocr
01058108	77	2	fdp	2.0	ocr
01058108	77	2	gruene	4.0	ocr
01058109	76	3	without_certificate	94.5	ocr
01058109	76	3	with_certificate	5.5	ocr
01058109	76	3	number_voters	84.7	ocr
01058109	77	3	spd	24.1	ocr
01058109	77	3	fdp	3.0	ocr
01058109	77	3	gruene	6.0	visual
01058110	76	4	without_certificate	94.6	ocr
01058110	76	4	with_certificate	5.4	ocr
01058110	76	4	number_voters	82.2	ocr
01058110	77	4	spd	47.1	ocr
01058110	77	4	fdp	1.6	ocr
01058110	77	4	ssw	0.7	ocr
01058110	77	4	dgl	0.4	ocr
01058110	77	4	gruene	2.2	ocr
01058111	76	5	without_certificate	90.9	ocr
01058111	76	5	with_certificate	9.1	ocr
01058111	76	5	number_voters	81.8	ocr
01058111	76	5	invalid_votes	1.2	ocr
01058111	77	5	spd	22.5	ocr
01058111	77	5	fdp	6.3	ocr
01058111	77	5	gruene	2.5	ocr
01058112	76	6	without_certificate	91.1	ocr
01058112	76	6	with_certificate	8.9	ocr
01058112	76	6	invalid_votes	0.2	ocr
01058112	77	6	spd	42.0	ocr
01058112	77	6	fdp	1.9	ocr
01058112	77	6	ssw	0.4	ocr
01058112	77	6	gruene	2.6	ocr
01058113	76	7	without_certificate	96.2	ocr
01058113	76	7	with_certificate	3.8	ocr
01058113	76	7	number_voters	79.6	ocr
01058113	76	7	invalid_votes	0.3	ocr
01058113	77	7	spd	31.4	ocr
01058113	77	7	fdp	0.3	ocr
01058113	77	7	gruene	2.4	ocr
01058115	76	8	without_certificate	97.3	ocr
01058115	76	8	with_certificate	2.7	ocr
01058115	76	8	number_voters	87.1	ocr
01058115	77	8	spd	22.1	ocr
01058115	77	8	fdp	0.8	ocr
01058115	77	8	ssw	0.3	ocr
01058115	77	8	gruene	1.7	ocr
01058116	76	9	without_certificate	94.8	ocr
01058116	76	9	with_certificate	5.2	ocr
01058116	76	9	number_voters	84.1	ocr
01058116	77	9	cdu	44.1	ocr
01058116	77	9	fdp	1.6	ocr
01058116	77	9	ssw	0.7	visual
01058116	77	9	gruene	2.4	ocr
01058117	76	10	without_certificate	93.0	ocr
01058117	76	10	with_certificate	7.0	ocr
01058117	76	10	number_voters	77.1	ocr
01058117	76	10	invalid_votes	0.5	ocr
01058117	77	10	cdu	47.4	ocr
01058117	77	10	fdp	1.4	ocr
01058117	77	10	ssw	0.2	ocr
01058117	77	10	dkp	0.2	ocr
01058117	77	10	dgl	0.2	ocr
01058117	77	10	gruene	1.7	ocr
01058118	76	11	without_certificate	93.8	visual
01058118	76	11	with_certificate	6.2	ocr
01058118	77	11	cdu	43.3	ocr
01058118	77	11	fdp	1.8	ocr
01058118	77	11	ssw	0.7	ocr
01058118	77	11	gruene	1.1	ocr
01058119	76	12	without_certificate	93.1	ocr
01058119	76	12	with_certificate	6.9	ocr
01058119	76	12	invalid_votes	0.6	ocr
01058119	77	12	spd	37.4	ocr
01058119	77	12	fdp	2.3	ocr
01058119	77	12	gruene	1.7	ocr
01058120	76	13	without_certificate	95.3	ocr
01058120	76	13	with_certificate	4.7	ocr
01058120	77	13	spd	35.1	ocr
01058120	77	13	gruene	2.1	ocr
01058121	76	14	without_certificate	93.9	ocr
01058121	76	14	with_certificate	6.1	ocr
01058121	76	14	number_voters	83.4	visual
01058121	76	14	invalid_votes	0.9	visual
01058121	77	14	spd	41.9	ocr
01058121	77	14	fdp	1.2	ocr
01058121	77	14	dkp	0.1	ocr
01058121	77	14	dgl	0.3	ocr
01058121	77	14	gruene	2.9	ocr
01058121	77	14	fp	0.2	ocr
01058122	76	15	without_certificate	93.4	ocr
01058122	76	15	with_certificate	6.6	ocr
01058122	76	15	invalid_votes	0.4	ocr
01058122	77	15	spd	36.5	ocr
01058122	77	15	fdp	0.7	ocr
01058122	77	15	ssw	0.4	ocr
01058122	77	15	gruene	2.5	visual
01058123	76	16	without_certificate	92.5	ocr
01058123	76	16	with_certificate	7.5	ocr
01058123	76	16	number_voters	85.3	ocr
01058123	76	16	invalid_votes	0.2	ocr
01058123	77	16	spd	39.7	ocr
01058123	77	16	fdp	1.9	ocr
01058123	77	16	ssw	1.9	ocr
01058123	77	16	gruene	3.5	ocr
01058124	76	17	without_certificate	93.8	ocr
01058124	76	17	with_certificate	6.2	ocr
01058124	76	17	invalid_votes	0.2	ocr
01058124	77	17	cdu	43.5	ocr
01058124	77	17	fdp	2.9	ocr
01058124	77	17	ssw	0.7	ocr
01058124	77	17	gruene	1.9	ocr
01058125	76	18	without_certificate	95.0	ocr
01058125	76	18	with_certificate	5.0	ocr
01058125	76	18	number_voters	75.2	ocr
01058125	76	18	invalid_votes	0.6	ocr
01058125	77	18	spd	38.4	ocr
01058125	77	18	fdp	3.2	ocr
01058125	77	18	dkp	0.3	ocr
01058125	77	18	gruene	0.9	ocr
01058126	76	19	without_certificate	89.6	ocr
01058126	76	19	with_certificate	10.4	ocr
01058126	76	19	number_voters	78.7	ocr
01058126	76	19	invalid_votes	0.4	ocr
01058126	77	19	spd	37.9	ocr
01058126	77	19	fdp	4.2	ocr
01058126	77	19	gruene	4.6	ocr
01058127	76	20	without_certificate	94.1	ocr
01058127	76	20	with_certificate	5.9	ocr
01058127	76	20	number_voters	77.9	ocr
01058127	77	20	spd	42.0	ocr
01058127	77	20	fdp	3.9	ocr
01058127	77	20	ssw	0.4	ocr
01058127	77	20	dkp	0.3	ocr
01058127	77	20	gruene	2.6	ocr
01058128	76	21	without_certificate	92.9	ocr
01058128	76	21	with_certificate	7.1	ocr
01058128	76	21	number_voters	82.2	ocr
01058128	76	21	invalid_votes	0.2	ocr
01058128	77	21	spd	37.3	ocr
01058128	77	21	fdp	0.8	ocr
01058128	77	21	ssw	0.2	ocr
01058128	77	21	gruene	2.7	ocr
01058129	76	22	without_certificate	96.3	ocr
01058129	76	22	with_certificate	3.7	ocr
01058129	76	22	number_voters	83.7	ocr
01058129	76	22	invalid_votes	0.9	ocr
01058129	77	22	spd	28.6	ocr
01058129	77	22	fdp	1.8	ocr
01058129	77	22	gruene	0.9	ocr
01058130	76	23	without_certificate	92.7	ocr
01058130	76	23	with_certificate	7.3	ocr
01058130	76	23	invalid_votes	0.2	ocr
01058130	77	23	spd	45.2	ocr
01058130	77	23	fdp	2.0	ocr
01058130	77	23	dgl	0.4	ocr
01058130	77	23	gruene	3.8	ocr
01058130	77	23	fp	0.2	ocr
01058131	76	24	without_certificate	96.6	ocr
01058131	76	24	with_certificate	3.4	ocr
01058131	76	24	number_voters	75.9	ocr
01058131	77	24	spd	25.0	ocr
01058131	77	24	fdp	2.3	ocr
01058131	77	24	gruene	4.5	ocr
01058132	76	25	without_certificate	94.9	ocr
01058132	76	25	with_certificate	5.1	ocr
01058132	76	25	number_voters	83.8	ocr
01058132	76	25	invalid_votes	1.8	ocr
01058132	77	25	spd	36.4	ocr
01058132	77	25	gruene	5.6	ocr
01058133	78	1	without_certificate	92.1	ocr
01058133	78	1	with_certificate	7.9	ocr
01058133	78	1	number_voters	82.9	ocr
01058133	79	1	spd	30.2	ocr
01058133	79	1	gruene	11.1	ocr
01058134	78	2	without_certificate	94.4	ocr
01058134	78	2	with_certificate	5.6	ocr
01058134	78	2	number_voters	84.5	ocr
01058134	78	2	invalid_votes	0.3	ocr
01058134	79	2	spd	28.9	visual
01058134	79	2	fdp	3.1	ocr
01058134	79	2	gruene	3.8	ocr
01058135	78	3	without_certificate	91.6	ocr
01058135	78	3	with_certificate	8.4	ocr
01058135	78	3	number_voters	74.1	ocr
01058135	78	3	invalid_votes	0.3	ocr
01058135	79	3	cdu	43.3	ocr
01058135	79	3	fdp	2.6	ocr
01058135	79	3	ssw	1.1	ocr
01058135	79	3	gruene	2.6	ocr
01058136	78	4	without_certificate	94.8	ocr
01058136	78	4	with_certificate	5.2	ocr
01058136	78	4	number_voters	85.8	ocr
01058136	79	4	cdu	43.5	ocr
01058136	79	4	fdp	3.1	ocr
01058136	79	4	ssw	2.1	ocr
01058136	79	4	dkp	0.2	ocr
01058136	79	4	gruene	2.4	ocr
01058137	78	5	without_certificate	93.0	ocr
01058137	78	5	with_certificate	7.0	ocr
01058137	78	5	number_voters	78.4	ocr
01058137	78	5	invalid_votes	0.4	ocr
01058137	79	5	spd	42.7	ocr
01058137	79	5	fdp	2.0	ocr
01058137	79	5	ssw	2.6	ocr
01058137	79	5	gruene	2.3	ocr
01058138	78	6	without_certificate	93.6	ocr
01058138	78	6	with_certificate	6.4	ocr
01058138	79	6	spd	36.8	ocr
01058138	79	6	fdp	2.6	ocr
01058138	79	6	gruene	7.2	ocr
01058139	78	7	without_certificate	95.9	ocr
01058139	78	7	with_certificate	4.1	ocr
01058139	78	7	number_voters	83.5	ocr
01058139	78	7	invalid_votes	0.4	ocr
01058139	79	7	spd	39.4	ocr
01058139	79	7	fdp	3.6	ocr
01058139	79	7	gruene	2.4	ocr
01058140	78	8	without_certificate	91.9	ocr
01058140	78	8	with_certificate	8.1	ocr
01058140	78	8	number_voters	78.5	ocr
01058140	78	8	invalid_votes	0.2	ocr
01058140	79	8	cdu	39.3	ocr
01058140	79	8	fdp	0.9	ocr
01058140	79	8	ssw	0.2	ocr
01058141	78	9	without_certificate	93.2	ocr
01058141	78	9	with_certificate	6.8	ocr
01058141	78	9	number_voters	81.4	ocr
01058141	79	9	spd	35.5	ocr
01058141	79	9	fdp	2.6	ocr
01058141	79	9	gruene	2.2	ocr
01058142	78	10	without_certificate	94.5	ocr
01058142	78	10	with_certificate	5.5	ocr
01058142	78	10	number_voters	88.3	ocr
01058142	79	10	spd	42.3	ocr
01058142	79	10	fdp	2.3	ocr
01058142	79	10	ssw	0.9	ocr
01058142	79	10	dkp	0.2	ocr
01058142	79	10	dgl	0.3	ocr
01058142	79	10	gruene	3.3	ocr
01058142	79	10	fp	0.2	ocr
01058143	78	11	without_certificate	94.9	ocr
01058143	78	11	with_certificate	5.1	ocr
01058143	78	11	number_voters	87.5	ocr
01058143	78	11	invalid_votes	0.6	ocr
01058143	79	11	spd	35.9	ocr
01058143	79	11	gruene	8.5	ocr
01058144	78	12	without_certificate	90.3	ocr
01058144	78	12	with_certificate	9.7	ocr
01058144	78	12	number_voters	83.6	ocr
01058144	79	12	spd	23.2	ocr
01058144	79	12	gruene	5.4	ocr
01058145	78	13	without_certificate	96.6	ocr
01058145	78	13	with_certificate	3.4	ocr
01058145	78	13	number_voters	88.1	ocr
01058145	79	13	spd	42.3	ocr
01058145	79	13	fdp	1.0	ocr
01058145	79	13	dkp	0.5	ocr
01058145	79	13	gruene	3.4	ocr
01058146	78	14	without_certificate	92.5	ocr
01058146	78	14	with_certificate	7.5	ocr
01058146	78	14	number_voters	81.9	ocr
01058146	79	14	spd	37.8	ocr
