ags	source_page	source_row	field	value	ocr	pdf_text	method
01051026	21	1	ssw	0	-		ocr_candidates_and_row_identities
01051026	21	1	dkp	1	1	1	ocr_candidates_and_row_identities
01051026	21	1	dgl	0	-		ocr_candidates_and_row_identities
01051026	21	1	gruene	17	17	17	ocr_candidates_and_row_identities
01051026	21	1	fp	0	-		ocr_candidates_and_row_identities
01051026	21	1	fsu	0	-		ocr_candidates_and_row_identities
01051026	21	1	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051027	20	2	eligible_voters	601	601	601	ocr_candidates_and_row_identities
01051027	20	2	without_certificate	564	564	564	ocr_candidates_and_row_identities
01051027	20	2	with_certificate	37	37	37	ocr_candidates_and_row_identities
01051027	20	2	number_voters	493	493	493	ocr_candidates_and_row_identities
01051027	20	2	invalid_votes	1	1		ocr_candidates_and_row_identities
01051027	21	2	valid_votes	492	492	492	ocr_candidates_and_row_identities
01051027	21	2	cdu	298	298	298	ocr_candidates_and_row_identities
01051027	21	2	spd	175	175	175	ocr_candidates_and_row_identities
01051027	21	2	fdp	9	9	9	ocr_candidates_and_row_identities
01051027	21	2	ssw	0	-		ocr_candidates_and_row_identities
01051027	21	2	dkp	0			ocr_candidates_and_row_identities
01051027	21	2	dgl	0	-		ocr_candidates_and_row_identities
01051027	21	2	gruene	10	10	10	ocr_candidates_and_row_identities
01051027	21	2	fp	0	-		ocr_candidates_and_row_identities
01051027	21	2	fsu	0	-		ocr_candidates_and_row_identities
01051027	21	2	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051028	20	3	eligible_voters	473	473	473	ocr_candidates_and_row_identities
01051028	20	3	without_certificate	455	455	455	ocr_candidates_and_row_identities
01051028	20	3	with_certificate	18	18	18	ocr_candidates_and_row_identities
01051028	20	3	number_voters	402	402	402	ocr_candidates_and_row_identities
01051028	20	3	invalid_votes	0			ocr_candidates_and_row_identities
01051028	21	3	valid_votes	402	402	402	ocr_candidates_and_row_identities
01051028	21	3	cdu	240	240	240	ocr_candidates_and_row_identities
01051028	21	3	spd	141	141	141	ocr_candidates_and_row_identities
01051028	21	3	fdp	11	1	11	ocr_candidates_and_row_identities
01051028	21	3	ssw	0	-		ocr_candidates_and_row_identities
01051028	21	3	dkp	0			ocr_candidates_and_row_identities
01051028	21	3	dgl	0	-		ocr_candidates_and_row_identities
01051028	21	3	gruene	10	10	10	ocr_candidates_and_row_identities
01051028	21	3	fp	0	-		ocr_candidates_and_row_identities
01051028	21	3	fsu	0	-		ocr_candidates_and_row_identities
01051028	21	3	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051030	20	4	eligible_voters	204	204	20.tt	ocr_candidates_and_row_identities
01051030	20	4	without_certificate	187	187	187	ocr_candidates_and_row_identities
01051030	20	4	with_certificate	17	17	17	ocr_candidates_and_row_identities
01051030	20	4	number_voters	167	167	167	ocr_candidates_and_row_identities
01051030	20	4	invalid_votes	0			ocr_candidates_and_row_identities
01051030	21	4	valid_votes	167	167	167	ocr_candidates_and_row_identities
01051030	21	4	cdu	111	111	111	ocr_candidates_and_row_identities
01051030	21	4	spd	50	50	50	ocr_candidates_and_row_identities
01051030	21	4	fdp	2	2	2	ocr_candidates_and_row_identities
01051030	21	4	ssw	0			ocr_candidates_and_row_identities
01051030	21	4	dkp	0			ocr_candidates_and_row_identities
01051030	21	4	dgl	0	~		ocr_candidates_and_row_identities
01051030	21	4	gruene	4	4	4	ocr_candidates_and_row_identities
01051030	21	4	fp	0	-		ocr_candidates_and_row_identities
01051030	21	4	fsu	0	-		ocr_candidates_and_row_identities
01051030	21	4	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051032	20	5	eligible_voters	297	297	297	ocr_candidates_and_row_identities
01051032	20	5	without_certificate	280	280	21!0	ocr_candidates_and_row_identities
01051032	20	5	with_certificate	17	17	17	ocr_candidates_and_row_identities
01051032	20	5	number_voters	268	268	268	ocr_candidates_and_row_identities
01051032	20	5	invalid_votes	1	1	1	ocr_candidates_and_row_identities
01051032	21	5	valid_votes	267	267	267	ocr_candidates_and_row_identities
01051032	21	5	cdu	152	452	152	ocr_candidates_and_row_identities
01051032	21	5	spd	103	103	103	ocr_candidates_and_row_identities
01051032	21	5	fdp	4	4	4	ocr_candidates_and_row_identities
01051032	21	5	ssw	0	-		ocr_candidates_and_row_identities
01051032	21	5	dkp	0			ocr_candidates_and_row_identities
01051032	21	5	dgl	0	-		ocr_candidates_and_row_identities
01051032	21	5	gruene	8	8	8	ocr_candidates_and_row_identities
01051032	21	5	fp	0	-		ocr_candidates_and_row_identities
01051032	21	5	fsu	0	-		ocr_candidates_and_row_identities
01051032	21	5	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051033	20	6	eligible_voters	69	69	69	ocr_candidates_and_row_identities
01051033	20	6	without_certificate	64	64	64	ocr_candidates_and_row_identities
01051033	20	6	with_certificate	5	5	5	ocr_candidates_and_row_identities
01051033	20	6	number_voters	59	59	59	ocr_candidates_and_row_identities
01051033	20	6	invalid_votes	0			ocr_candidates_and_row_identities
01051033	21	6	valid_votes	59	59	59	ocr_candidates_and_row_identities
01051033	21	6	cdu	26	26	26	ocr_candidates_and_row_identities
01051033	21	6	spd	27	27	27	ocr_candidates_and_row_identities
01051033	21	6	fdp	3	3	3	ocr_candidates_and_row_identities
01051033	21	6	ssw	0	-		ocr_candidates_and_row_identities
01051033	21	6	dkp	0			ocr_candidates_and_row_identities
01051033	21	6	dgl	0	-		ocr_candidates_and_row_identities
01051033	21	6	gruene	3	3	3	ocr_candidates_and_row_identities
01051033	21	6	fp	0	-		ocr_candidates_and_row_identities
01051033	21	6	fsu	0	-		ocr_candidates_and_row_identities
01051033	21	6	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051034	20	7	eligible_voters	2015	2015	2015	ocr_candidates_and_row_identities
01051034	20	7	without_certificate	1879	1879	1879	ocr_candidates_and_row_identities
01051034	20	7	with_certificate	136	136	136	ocr_candidates_and_row_identities
01051034	20	7	number_voters	1608	1608	1608	ocr_candidates_and_row_identities
01051034	20	7	invalid_votes	10	10	10	ocr_candidates_and_row_identities
01051034	21	7	valid_votes	1598	1598	1598	ocr_candidates_and_row_identities
01051034	21	7	cdu	835	835	835	ocr_candidates_and_row_identities
01051034	21	7	spd	726	726	726	ocr_candidates_and_row_identities
01051034	21	7	fdp	15	15	15	ocr_candidates_and_row_identities
01051034	21	7	ssw	0	a		ocr_candidates_and_row_identities
01051034	21	7	dkp	0			ocr_candidates_and_row_identities
01051034	21	7	dgl	0	-		ocr_candidates_and_row_identities
01051034	21	7	gruene	22	22	22	ocr_candidates_and_row_identities
01051034	21	7	fp	0	-		ocr_candidates_and_row_identities
01051034	21	7	fsu	0	-		ocr_candidates_and_row_identities
01051034	21	7	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051035	20	8	eligible_voters	157	157	157	ocr_candidates_and_row_identities
01051035	20	8	without_certificate	146	146	146	ocr_candidates_and_row_identities
01051035	20	8	with_certificate	11	11	11	ocr_candidates_and_row_identities
01051035	20	8	number_voters	130	130	130	ocr_candidates_and_row_identities
01051035	20	8	invalid_votes	2	° 2	2	ocr_candidates_and_row_identities
01051035	21	8	valid_votes	128	128	128	ocr_candidates_and_row_identities
01051035	21	8	cdu	88	88	88	ocr_candidates_and_row_identities
01051035	21	8	spd	32	32	32	ocr_candidates_and_row_identities
01051035	21	8	fdp	1	1	1	ocr_candidates_and_row_identities
01051035	21	8	ssw	0			ocr_candidates_and_row_identities
01051035	21	8	dkp	0			ocr_candidates_and_row_identities
01051035	21	8	dgl	0	-		ocr_candidates_and_row_identities
01051035	21	8	gruene	7	7	7	ocr_candidates_and_row_identities
01051035	21	8	fp	0	-		ocr_candidates_and_row_identities
01051035	21	8	fsu	0	-		ocr_candidates_and_row_identities
01051035	21	8	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051036	20	9	eligible_voters	95	95	95	ocr_candidates_and_row_identities
01051036	20	9	without_certificate	90	90	90	ocr_candidates_and_row_identities
01051036	20	9	with_certificate	5	5	5	ocr_candidates_and_row_identities
01051036	20	9	number_voters	82	B2	82	ocr_candidates_and_row_identities
01051036	20	9	invalid_votes	0			ocr_candidates_and_row_identities
01051036	21	9	valid_votes	82	82	82	ocr_candidates_and_row_identities
01051036	21	9	cdu	74	74	74	ocr_candidates_and_row_identities
01051036	21	9	spd	6	6	6	ocr_candidates_and_row_identities
01051036	21	9	fdp	2	2	2	ocr_candidates_and_row_identities
01051036	21	9	ssw	0			ocr_candidates_and_row_identities
01051036	21	9	dkp	0			ocr_candidates_and_row_identities
01051036	21	9	dgl	0	-		ocr_candidates_and_row_identities
01051036	21	9	gruene	0			ocr_candidates_and_row_identities
01051036	21	9	fp	0	-		ocr_candidates_and_row_identities
01051036	21	9	fsu	0	~		ocr_candidates_and_row_identities
01051036	21	9	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051037	20	10	eligible_voters	342	342	342	ocr_candidates_and_row_identities
01051037	20	10	without_certificate	319	319	319	ocr_candidates_and_row_identities
01051037	20	10	with_certificate	23	23	23	ocr_candidates_and_row_identities
01051037	20	10	number_voters	270	270	270	ocr_candidates_and_row_identities
01051037	20	10	invalid_votes	2	2	2	ocr_candidates_and_row_identities
01051037	21	10	valid_votes	268	268	268	ocr_candidates_and_row_identities
01051037	21	10	cdu	169	169	169	ocr_candidates_and_row_identities
01051037	21	10	spd	73	73	73	ocr_candidates_and_row_identities
01051037	21	10	fdp	9	9	9	ocr_candidates_and_row_identities
01051037	21	10	ssw	0	-		ocr_candidates_and_row_identities
01051037	21	10	dkp	2	2	2	ocr_candidates_and_row_identities
01051037	21	10	dgl	0	-		ocr_candidates_and_row_identities
01051037	21	10	gruene	15	15	15	ocr_candidates_and_row_identities
01051037	21	10	fp	0	-		ocr_candidates_and_row_identities
01051037	21	10	fsu	0	-		ocr_candidates_and_row_identities
01051037	21	10	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051038	20	11	eligible_voters	87	87	87	ocr_candidates_and_row_identities
01051038	20	11	without_certificate	79	79	79	ocr_candidates_and_row_identities
01051038	20	11	with_certificate	8	8	8	ocr_candidates_and_row_identities
01051038	20	11	number_voters	67	67	67	ocr_candidates_and_row_identities
01051038	20	11	invalid_votes	0	,		ocr_candidates_and_row_identities
01051038	21	11	valid_votes	67	67	67	ocr_candidates_and_row_identities
01051038	21	11	cdu	42	42	42	ocr_candidates_and_row_identities
01051038	21	11	spd	20	20	20	ocr_candidates_and_row_identities
01051038	21	11	fdp	0			ocr_candidates_and_row_identities
01051038	21	11	ssw	2	2	2	ocr_candidates_and_row_identities
01051038	21	11	dkp	2	2	2	ocr_candidates_and_row_identities
01051038	21	11	dgl	0	-		ocr_candidates_and_row_identities
01051038	21	11	gruene	1	1	1	ocr_candidates_and_row_identities
01051038	21	11	fp	0	-		ocr_candidates_and_row_identities
01051038	21	11	fsu	0	-		ocr_candidates_and_row_identities
01051038	21	11	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051039	20	12	eligible_voters	295	295	295	ocr_candidates_and_row_identities
01051039	20	12	without_certificate	276	276	276	ocr_candidates_and_row_identities
01051039	20	12	with_certificate	19	19	19	ocr_candidates_and_row_identities
01051039	20	12	number_voters	249	249	249	ocr_candidates_and_row_identities
01051039	20	12	invalid_votes	1	1		ocr_candidates_and_row_identities
01051039	21	12	valid_votes	248	248	248	ocr_candidates_and_row_identities
01051039	21	12	cdu	149	149	149	ocr_candidates_and_row_identities
01051039	21	12	spd	90	90	90	ocr_candidates_and_row_identities
01051039	21	12	fdp	6	6	6	ocr_candidates_and_row_identities
01051039	21	12	ssw	0	-		ocr_candidates_and_row_identities
01051039	21	12	dkp	0			ocr_candidates_and_row_identities
01051039	21	12	dgl	0	-		ocr_candidates_and_row_identities
01051039	21	12	gruene	3	3	3	ocr_candidates_and_row_identities
01051039	21	12	fp	0	-		ocr_candidates_and_row_identities
01051039	21	12	fsu	0	-		ocr_candidates_and_row_identities
01051039	21	12	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051040	20	13	eligible_voters	59	59	59	ocr_candidates_and_row_identities
01051040	20	13	without_certificate	53	53	53	ocr_candidates_and_row_identities
01051040	20	13	with_certificate	6	6	6	ocr_candidates_and_row_identities
01051040	20	13	number_voters	50	50	50	ocr_candidates_and_row_identities
01051040	20	13	invalid_votes	0			ocr_candidates_and_row_identities
01051040	21	13	valid_votes	50	50	50	ocr_candidates_and_row_identities
01051040	21	13	cdu	45	45	45	ocr_candidates_and_row_identities
01051040	21	13	spd	1	1		ocr_candidates_and_row_identities
01051040	21	13	fdp	0			ocr_candidates_and_row_identities
01051040	21	13	ssw	0			ocr_candidates_and_row_identities
01051040	21	13	dkp	0			ocr_candidates_and_row_identities
01051040	21	13	dgl	0	-		ocr_candidates_and_row_identities
01051040	21	13	gruene	4	4	4	ocr_candidates_and_row_identities
01051040	21	13	fp	0	-		ocr_candidates_and_row_identities
01051040	21	13	fsu	0	-		ocr_candidates_and_row_identities
01051040	21	13	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051043	20	14	eligible_voters	207	207	207	ocr_candidates_and_row_identities
01051043	20	14	without_certificate	184	184	184	ocr_candidates_and_row_identities
01051043	20	14	with_certificate	23	23	23	ocr_candidates_and_row_identities
01051043	20	14	number_voters	172	472	17?	visual
01051043	20	14	invalid_votes	0			ocr_candidates_and_row_identities
01051043	21	14	valid_votes	172	172	172	ocr_candidates_and_row_identities
01051043	21	14	cdu	85	85	85	ocr_candidates_and_row_identities
01051043	21	14	spd	77	77	77	ocr_candidates_and_row_identities
01051043	21	14	fdp	4	4	4	ocr_candidates_and_row_identities
01051043	21	14	ssw	0	-		ocr_candidates_and_row_identities
01051043	21	14	dkp	0			ocr_candidates_and_row_identities
01051043	21	14	dgl	0	-		ocr_candidates_and_row_identities
01051043	21	14	gruene	6	6	6	ocr_candidates_and_row_identities
01051043	21	14	fp	0	-		ocr_candidates_and_row_identities
01051043	21	14	fsu	0	-		ocr_candidates_and_row_identities
01051043	21	14	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051044	20	15	eligible_voters	16556	16556	16!i56	ocr_candidates_and_row_identities
01051044	20	15	without_certificate	14997	14997:	1't997	ocr_candidates_and_row_identities
01051044	20	15	with_certificate	1559	14997: 1559	1559	ocr_candidates_and_row_identities
01051044	20	15	number_voters	12495	12495	12495	ocr_candidates_and_row_identities
01051044	20	15	invalid_votes	45	45	45	ocr_candidates_and_row_identities
01051044	21	15	valid_votes	12450	12450	12450	ocr_candidates_and_row_identities
01051044	21	15	cdu	6286	6286	6286	ocr_candidates_and_row_identities
01051044	21	15	spd	5576	5576	5576	ocr_candidates_and_row_identities
01051044	21	15	fdp	302	302	302	ocr_candidates_and_row_identities
01051044	21	15	ssw	0	-		ocr_candidates_and_row_identities
01051044	21	15	dkp	9	9	9	ocr_candidates_and_row_identities
01051044	21	15	dgl	0	-		ocr_candidates_and_row_identities
01051044	21	15	gruene	277	277	277	ocr_candidates_and_row_identities
01051044	21	15	fp	0	-		ocr_candidates_and_row_identities
01051044	21	15	fsu	0	-		ocr_candidates_and_row_identities
01051044	21	15	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051045	20	16	eligible_voters	124	124	124	ocr_candidates_and_row_identities
01051045	20	16	without_certificate	120	120	120	ocr_candidates_and_row_identities
01051045	20	16	with_certificate	4	4	4	ocr_candidates_and_row_identities
01051045	20	16	number_voters	91	91	91	ocr_candidates_and_row_identities
01051045	20	16	invalid_votes	1	1	1	ocr_candidates_and_row_identities
01051045	21	16	valid_votes	90	90	90	ocr_candidates_and_row_identities
01051045	21	16	cdu	59	59	59	ocr_candidates_and_row_identities
01051045	21	16	spd	26	26	26	ocr_candidates_and_row_identities
01051045	21	16	fdp	2	2	2	ocr_candidates_and_row_identities
01051045	21	16	ssw	0	-		ocr_candidates_and_row_identities
01051045	21	16	dkp	0	.		ocr_candidates_and_row_identities
01051045	21	16	dgl	0	-		ocr_candidates_and_row_identities
01051045	21	16	gruene	3	3	3	ocr_candidates_and_row_identities
01051045	21	16	fp	0	-		ocr_candidates_and_row_identities
01051045	21	16	fsu	0	-		ocr_candidates_and_row_identities
01051045	21	16	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051046	20	17	eligible_voters	695	695	695	ocr_candidates_and_row_identities
01051046	20	17	without_certificate	643	643	643	ocr_candidates_and_row_identities
01051046	20	17	with_certificate	52	52	52	ocr_candidates_and_row_identities
01051046	20	17	number_voters	511	511	511	ocr_candidates_and_row_identities
01051046	20	17	invalid_votes	2	2	2	ocr_candidates_and_row_identities
01051046	21	17	valid_votes	509	509	509	ocr_candidates_and_row_identities
01051046	21	17	cdu	217	217	217	ocr_candidates_and_row_identities
01051046	21	17	spd	274	274	274	ocr_candidates_and_row_identities
01051046	21	17	fdp	11	11	11	ocr_candidates_and_row_identities
01051046	21	17	ssw	0	-		ocr_candidates_and_row_identities
01051046	21	17	dkp	1	1	1	ocr_candidates_and_row_identities
01051046	21	17	dgl	0	-		ocr_candidates_and_row_identities
01051046	21	17	gruene	6	6	6	ocr_candidates_and_row_identities
01051046	21	17	fp	0	-		ocr_candidates_and_row_identities
01051046	21	17	fsu	0	-		ocr_candidates_and_row_identities
01051046	21	17	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01051047	20	18	eligible_voters	439	439	439	ocr_candidates_and_row_identities
01051047	20	18	without_certificate	401	401	401	ocr_candidates_and_row_identities
01051047	20	18	with_certificate	38	38	38	ocr_candidates_and_row_identities
